interview__id,interview__key.x,membres__id,lien_parente,genre,age,sit_matrimoniale,present_enquete,consentement_ind,niv_etudes,interview__key.y,region,departement,commune,milieu,dr,grappe,num_menage,taille_menage,actif_occupe,secteur_isic_p,statut_emploi_p,nb_employes,revenu_p_mensuel_est,tranche_revenu,a_revenu_secondaire,a_activite_secondaire,secteur_isic_s,a_compte_banque,a_compte_banque_etro,intention_ouvrir_cte,nb_comptes_banque,solde_total_banque,montant_depot_banque,a_compte_imf,nb_comptes_imf,solde_total_imf,montant_depot_imf,a_compte_mobile,mobile_actif,multi_eme,mobile_fait_transactions,nb_comptes_mobile,epargne_oui,epargne_banque,epargne_imf,epargne_mobile,epargne_maison,epargne_tontine,epargne_cte_courant,epargne_cte_vue,epargne_cte_bloque,epargne_cte_special,a_investi_epargne,freq_epargne_tontine,montant_epargne_tontine,a_demande_credit,credit_banque,credit_imf,credit_tontine,credit_famille,montant_credit,usage_credit_invest,usage_credit_conso,a_assurance,ass_sante,ass_vie,ass_habitation,ass_agricole,ass_automobile,prime_assurance,nb_types_assurance,recoit_pension,cotise_retraite,a_compte_poste,score_incl_fin,flag_enfant_marie,flag_revenu_sans_emploi,flag_revenu_extreme
a1218ae21fd1440abd3b0394b8f5e8ed,08-13-99-82,7,"Fils, Fille",Féminin,13,Inconnu,1,1,Inconnu,08-13-99-82,Saint-Louis,41,4110200,Urbain,041102000044,44,01,8,,,,,,,0,,,,,,,,,,1,10,1,,,,,0,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
a1218ae21fd1440abd3b0394b8f5e8ed,08-13-99-82,8,Autres Parents du CM/Conjoint,Féminin,9,Inconnu,1,1,Inconnu,08-13-99-82,Saint-Louis,41,4110200,Urbain,041102000044,44,01,8,,,,,,,0,,,,,,,,,,1,10,1,,,,,0,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
5edd126ef79c4b5894d819120efb34b5,88-67-40-02,2,Chef de ménage,Masculin,55,Célibataire,1,1,Supérieur,88-67-40-02,Ziguinchor,21,2120203,Rural,021202030005,,##N/A##,4,1,Q - Santé et action sociale,Cadre moyen,,90000,SMIG à moins de 100 000,1,1,"A - Agriculture, sylviculture et pêche",0,0,1,,,,1,2,22,3,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,,1e+05,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,2,0,0,0
5edd126ef79c4b5894d819120efb34b5,88-67-40-02,3,Conjoint ( e ),Féminin,53,Célibataire,1,1,Supérieur,88-67-40-02,Ziguinchor,21,2120203,Rural,021202030005,,##N/A##,4,1,Q - Santé et action sociale,Cadre moyen,,90000,SMIG à moins de 100 000,1,0,,0,0,1,,,,1,2,22,3,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1e+05,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,3,0,0,0
5edd126ef79c4b5894d819120efb34b5,88-67-40-02,4,"Fils, Fille",Féminin,14,Inconnu,1,1,Inconnu,88-67-40-02,Ziguinchor,21,2120203,Rural,021202030005,,##N/A##,4,,,,,,,0,,,,,,,,,,2,22,3,,,,,0,,0,0,0,0,0,0,0,0,0,,1e+05,3,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
5edd126ef79c4b5894d819120efb34b5,88-67-40-02,5,"Fils, Fille",Masculin,11,Inconnu,1,1,Inconnu,88-67-40-02,Ziguinchor,21,2120203,Rural,021202030005,,##N/A##,4,,,,,,,0,,,,,,,,,,2,22,3,,,,,0,,0,0,0,0,0,0,0,0,0,,1e+05,3,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
7d9bdc40335e4e7597058e3cc2ecb9d3,96-33-42-93,1,Chef de ménage,Féminin,35,Divorcé(e) / Séparé(e),1,1,Préscolaire,96-33-42-93,Dakar,11,1130122,Urbain,011301220030,30,7,4,1,S - Autres activités de services,Travailleur compte propre,1,90000,SMIG à moins de 100 000,1,0,,0,0,0,,,,0,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,1,0,0,0,0,0
7d9bdc40335e4e7597058e3cc2ecb9d3,96-33-42-93,2,Neveu/niece,Féminin,8,Inconnu,1,0,Inconnu,96-33-42-93,Dakar,11,1130122,Urbain,011301220030,30,7,4,,,,,,,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
7d9bdc40335e4e7597058e3cc2ecb9d3,96-33-42-93,3,Neveu/niece,Féminin,6,Inconnu,1,0,Inconnu,96-33-42-93,Dakar,11,1130122,Urbain,011301220030,30,7,4,,,,,,,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
7d9bdc40335e4e7597058e3cc2ecb9d3,96-33-42-93,4,Neveu/niece,Masculin,6,Inconnu,1,0,Inconnu,96-33-42-93,Dakar,11,1130122,Urbain,011301220030,30,7,4,,,,,,,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
50622e4633ea40ff87eb841ed16bcf3a,49-76-09-83,1,Chef de ménage,Masculin,50,Célibataire,0,,Inconnu,49-76-09-83,Thiès,71,7120303,Rural,071203030042,42,1,4,,,,,,,0,,,,,,1,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,25000,3,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
50622e4633ea40ff87eb841ed16bcf3a,49-76-09-83,2,Conjoint ( e ),Féminin,41,Célibataire,1,1,Secondaire 2nd cycle,49-76-09-83,Thiès,71,7120303,Rural,071203030042,42,1,4,1,C - Industrie manufacturière,Aide familial,,40000,Moins du SMIG,1,0,,1,0,,1,,,0,,,,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,25000,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,3,0,0,0
50622e4633ea40ff87eb841ed16bcf3a,49-76-09-83,3,"Fils, Fille",Masculin,6,Inconnu,1,0,Inconnu,49-76-09-83,Thiès,71,7120303,Rural,071203030042,42,1,4,,,,,,,0,,,,,,1,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,25000,3,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
50622e4633ea40ff87eb841ed16bcf3a,49-76-09-83,4,"Fils, Fille",Féminin,0,Inconnu,1,0,Inconnu,49-76-09-83,Thiès,71,7120303,Rural,071203030042,42,1,4,,,,,,,0,,,,,,1,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,25000,3,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
962c11fe084d44c987e80d7596d6929a,77-24-55-40,1,Chef de ménage,Masculin,72,Marié(e) monogame,1,1,Préscolaire,77-24-55-40,Fatick,91,9120403,Rural,091204030001,,##N/A##,5,0,,,,,,0,,,0,0,0,,,,0,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
962c11fe084d44c987e80d7596d6929a,77-24-55-40,2,"Fils, Fille",Masculin,48,Célibataire,1,0,Inconnu,77-24-55-40,Fatick,91,9120403,Rural,091204030001,,##N/A##,5,,,,,,,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
962c11fe084d44c987e80d7596d6929a,77-24-55-40,3,"Petit fils, petite fille",Masculin,38,Divorcé(e) / Séparé(e),1,1,Préscolaire,77-24-55-40,Fatick,91,9120403,Rural,091204030001,,##N/A##,5,1,F - Construction,Travailleur compte propre,3,90000,SMIG à moins de 100 000,1,1,"A - Agriculture, sylviculture et pêche",0,0,0,,,,0,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,1,0,0,0
962c11fe084d44c987e80d7596d6929a,77-24-55-40,4,Conjoint ( e ),Féminin,60,Célibataire,0,,Inconnu,77-24-55-40,Fatick,91,9120403,Rural,091204030001,,##N/A##,5,,,,,,,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
962c11fe084d44c987e80d7596d6929a,77-24-55-40,5,Neveu/niece,Féminin,32,Célibataire,1,1,Préscolaire,77-24-55-40,Fatick,91,9120403,Rural,091204030001,,##N/A##,5,1,"A - Agriculture, sylviculture et pêche",Autre,,450000,400 000 à moins de 500 000,1,0,,0,0,0,,,,0,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,1,0,0,0
bb6b28154ebe4898a1211e4ec80f2602,14-02-52-50,1,Chef de ménage,Masculin,45,Célibataire,1,1,Préscolaire,14-02-52-50,Saint-Louis,41,4120102,Rural,041201020016,16,01,5,1,"A - Agriculture, sylviculture et pêche",Travailleur compte propre,0,250000,200 000 à moins de 300 000,1,0,,0,0,0,,,,0,,,,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,1,0,0,0
bb6b28154ebe4898a1211e4ec80f2602,14-02-52-50,2,Conjoint ( e ),Féminin,34,Célibataire,1,1,Préscolaire,14-02-52-50,Saint-Louis,41,4120102,Rural,041201020016,16,01,5,0,,,,,,0,,,0,0,0,,,,0,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
bb6b28154ebe4898a1211e4ec80f2602,14-02-52-50,3,"Fils, Fille",Féminin,8,Inconnu,1,1,Inconnu,14-02-52-50,Saint-Louis,41,4120102,Rural,041201020016,16,01,5,,,,,,,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
bb6b28154ebe4898a1211e4ec80f2602,14-02-52-50,4,"Fils, Fille",Féminin,7,Inconnu,1,1,Inconnu,14-02-52-50,Saint-Louis,41,4120102,Rural,041201020016,16,01,5,,,,,,,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
bb6b28154ebe4898a1211e4ec80f2602,14-02-52-50,5,"Fils, Fille",Féminin,4,Inconnu,1,1,Inconnu,14-02-52-50,Saint-Louis,41,4120102,Rural,041201020016,16,01,5,,,,,,,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
7e763bd092e04903b91142ba46ca7391,39-33-10-40,1,Chef de ménage,Masculin,44,Marié(e) monogame,1,1,Secondaire 2nd cycle,39-33-10-40,Fatick,91,9120302,Urbain,091203020004,5,1,6,1,H - Transports et entreposage,Travailleur compte propre,0,90000,SMIG à moins de 100 000,1,0,,0,0,0,,,,0,,,,1,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,1500,1,0,0,0,0,0,,0,0,1,0,0,0,1,0,7000,1,,0,0,3,0,0,0
7e763bd092e04903b91142ba46ca7391,39-33-10-40,2,Conjoint ( e ),Féminin,28,Célibataire,1,0,Inconnu,39-33-10-40,Fatick,91,9120302,Urbain,091203020004,5,1,6,,,,,,,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,1500,1,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
7e763bd092e04903b91142ba46ca7391,39-33-10-40,3,"Fils, Fille",Masculin,6,Inconnu,1,0,Inconnu,39-33-10-40,Fatick,91,9120302,Urbain,091203020004,5,1,6,,,,,,,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,1500,1,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
7e763bd092e04903b91142ba46ca7391,39-33-10-40,4,"Fils, Fille",Féminin,4,Inconnu,1,0,Inconnu,39-33-10-40,Fatick,91,9120302,Urbain,091203020004,5,1,6,,,,,,,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,1500,1,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
7e763bd092e04903b91142ba46ca7391,39-33-10-40,5,Personne non apparentée au CM/Conjoint,Féminin,16,Inconnu,1,0,Inconnu,39-33-10-40,Fatick,91,9120302,Urbain,091203020004,5,1,6,,,,,,,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,1500,1,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
7e763bd092e04903b91142ba46ca7391,39-33-10-40,6,Personne non apparentée au CM/Conjoint,Féminin,21,Inconnu,1,0,Inconnu,39-33-10-40,Fatick,91,9120302,Urbain,091203020004,5,1,6,,,,,,,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,1500,1,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
9984e3db799248cca4bf07d82d98d9ce,80-01-99-39,1,Chef de ménage,Féminin,53,Inconnu,1,1,Secondaire 1er cycle,80-01-99-39,Fatick,91,9110100,Urbain,091101000001,1,1,4,1,"G - Commerce, réparation véhicules",Travailleur compte propre,0,150000,100 000 à moins de 200 000,1,0,,0,0,1,,,,0,,,,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1000,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,2,0,0,0
9984e3db799248cca4bf07d82d98d9ce,80-01-99-39,2,"Fils, Fille",Masculin,12,Inconnu,1,0,Inconnu,80-01-99-39,Fatick,91,9110100,Urbain,091101000001,1,1,4,,,,,,,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,1000,1,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
9984e3db799248cca4bf07d82d98d9ce,80-01-99-39,3,"Fils, Fille",Féminin,14,Inconnu,1,0,Inconnu,80-01-99-39,Fatick,91,9110100,Urbain,091101000001,1,1,4,,,,,,,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,1000,1,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
9984e3db799248cca4bf07d82d98d9ce,80-01-99-39,4,"Petit fils, petite fille",Masculin,7,Inconnu,1,0,Inconnu,80-01-99-39,Fatick,91,9110100,Urbain,091101000001,1,1,4,,,,,,,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,1000,1,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
e2669dad897f49e2b96dae12d42841e4,58-63-06-71,1,Chef de ménage,Féminin,71,Inconnu,1,1,Secondaire 1er cycle,58-63-06-71,Thiès,71,7120305,Urbain,071203050010,10,1,12,0,,,,,,0,,,0,0,0,1,8,1,0,,,,1,1,1,1,2,1,0,0,0,0,1,0,0,0,0,0,2000,7,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,2,0,0,0
e2669dad897f49e2b96dae12d42841e4,58-63-06-71,2,"Fils, Fille",Féminin,45,Divorcé(e) / Séparé(e),0,,Inconnu,58-63-06-71,Thiès,71,7120305,Urbain,071203050010,10,1,12,,,,,,,0,,,,,,1,8,1,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,2000,7,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
e2669dad897f49e2b96dae12d42841e4,58-63-06-71,3,"Fils, Fille",Masculin,43,Célibataire,1,1,Secondaire 2nd cycle,58-63-06-71,Thiès,71,7120305,Urbain,071203050010,10,1,12,1,"M - Activités professionnelles, scientifiques",Ouvrier/employé qualifié,,90000,SMIG à moins de 100 000,1,0,,1,0,,1,8,1,0,,,,1,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,2000,7,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,3,0,0,0
e2669dad897f49e2b96dae12d42841e4,58-63-06-71,4,"Fils, Fille",Féminin,39,Célibataire,1,1,Préscolaire,58-63-06-71,Thiès,71,7120305,Urbain,071203050010,10,1,12,1,"G - Commerce, réparation véhicules",Aide familial,,40000,Moins du SMIG,1,0,,0,0,1,1,8,1,0,,,,1,1,1,1,3,1,0,0,1,0,1,0,0,0,0,0,2000,7,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,2,0,0,0
e2669dad897f49e2b96dae12d42841e4,58-63-06-71,5,"Fils, Fille",Masculin,26,Célibataire,0,,Inconnu,58-63-06-71,Thiès,71,7120305,Urbain,071203050010,10,1,12,,,,,,,0,,,,,,1,8,1,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,2000,7,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
e2669dad897f49e2b96dae12d42841e4,58-63-06-71,6,"Fils, Fille",Féminin,23,Inconnu,1,0,Inconnu,58-63-06-71,Thiès,71,7120305,Urbain,071203050010,10,1,12,,,,,,,0,,,,,,1,8,1,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,2000,7,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
e2669dad897f49e2b96dae12d42841e4,58-63-06-71,7,"Fils, Fille",Féminin,23,Inconnu,1,1,Supérieur,58-63-06-71,Thiès,71,7120305,Urbain,071203050010,10,1,12,0,,,,,,0,,,0,0,1,1,8,1,0,,,,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,,2000,7,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,1,0,0,0
e2669dad897f49e2b96dae12d42841e4,58-63-06-71,8,"Petit fils, petite fille",Masculin,21,Inconnu,1,0,Inconnu,58-63-06-71,Thiès,71,7120305,Urbain,071203050010,10,1,12,,,,,,,0,,,,,,1,8,1,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,2000,7,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
e2669dad897f49e2b96dae12d42841e4,58-63-06-71,9,"Petit fils, petite fille",Féminin,19,Inconnu,0,,Inconnu,58-63-06-71,Thiès,71,7120305,Urbain,071203050010,10,1,12,,,,,,,0,,,,,,1,8,1,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,2000,7,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
e2669dad897f49e2b96dae12d42841e4,58-63-06-71,10,"Petit fils, petite fille",Féminin,16,Inconnu,0,,Inconnu,58-63-06-71,Thiès,71,7120305,Urbain,071203050010,10,1,12,,,,,,,0,,,,,,1,8,1,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,2000,7,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
e2669dad897f49e2b96dae12d42841e4,58-63-06-71,11,"Petit fils, petite fille",Féminin,17,Inconnu,0,,Inconnu,58-63-06-71,Thiès,71,7120305,Urbain,071203050010,10,1,12,,,,,,,0,,,,,,1,8,1,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,2000,7,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
e2669dad897f49e2b96dae12d42841e4,58-63-06-71,12,Personne non apparentée au CM/Conjoint,Féminin,40,Célibataire,0,,Inconnu,58-63-06-71,Thiès,71,7120305,Urbain,071203050010,10,1,12,,,,,,,0,,,,,,1,8,1,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,2000,7,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
50743163c5bd4bd3843b4d65c22eb76f,54-63-10-43,1,Chef de ménage,Masculin,43,Célibataire,1,1,Secondaire 1er cycle,54-63-10-43,Thiès,71,7120302,Rural,071203020041,41,1,5,1,H - Transports et entreposage,Ouvrier/employé qualifié,,90000,SMIG à moins de 100 000,1,0,,0,0,1,,,,1,1,5,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,10000,4,0,0,0,0,0,,0,0,1,0,0,0,1,0,20,1,,1,0,4,0,0,0
50743163c5bd4bd3843b4d65c22eb76f,54-63-10-43,2,"Fils, Fille",Masculin,13,Inconnu,1,1,Inconnu,54-63-10-43,Thiès,71,7120302,Rural,071203020041,41,1,5,,,,,,,0,,,,,,,,,,1,5,1,,,,,0,,0,0,0,0,0,0,0,0,0,,10000,4,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
50743163c5bd4bd3843b4d65c22eb76f,54-63-10-43,3,Conjoint ( e ),Féminin,23,Célibataire,1,1,Préscolaire,54-63-10-43,Thiès,71,7120302,Rural,071203020041,41,1,5,0,,,,,,0,,,0,0,0,,,,0,1,5,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,10000,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,1,0,0,0
50743163c5bd4bd3843b4d65c22eb76f,54-63-10-43,4,"Fils, Fille",Féminin,0,Inconnu,1,1,Inconnu,54-63-10-43,Thiès,71,7120302,Rural,071203020041,41,1,5,,,,,,,0,,,,,,,,,,1,5,1,,,,,0,,0,0,0,0,0,0,0,0,0,,10000,4,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
50743163c5bd4bd3843b4d65c22eb76f,54-63-10-43,5,"Père, Mère",Féminin,74,Inconnu,1,1,Préscolaire,54-63-10-43,Thiès,71,7120302,Rural,071203020041,41,1,5,1,"G - Commerce, réparation véhicules",Aide familial,,90000,SMIG à moins de 100 000,1,1,S - Autres activités de services,0,0,0,,,,0,1,5,1,,,0,,0,1,0,0,0,1,0,0,1,0,0,0,10000,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,1,0,0,0
67442721cd9c4aa4a25e8314b78169b0,21-11-72-96,1,Chef de ménage,Masculin,61,Célibataire,1,1,Secondaire 2nd cycle,21-11-72-96,Saint-Louis,41,4110200,Urbain,041102000044,44,1,11,0,,,,,,0,,,1,0,,1,1,1,0,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,20000,3,0,0,0,0,0,,0,0,1,0,0,0,1,0,500,1,,1,0,3,0,0,0
67442721cd9c4aa4a25e8314b78169b0,21-11-72-96,2,Conjoint ( e ),Féminin,38,Célibataire,1,1,Secondaire 1er cycle,21-11-72-96,Saint-Louis,41,4110200,Urbain,041102000044,44,1,11,1,"G - Commerce, réparation véhicules",Travailleur compte propre,1,40000,Moins du SMIG,1,0,,0,0,0,1,1,1,0,,,,,,0,,0,1,0,0,0,1,0,0,0,0,0,0,20000,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,1,0,1,0,0,0
67442721cd9c4aa4a25e8314b78169b0,21-11-72-96,3,"Frère, sœur",Masculin,44,Célibataire,1,0,Inconnu,21-11-72-96,Saint-Louis,41,4110200,Urbain,041102000044,44,1,11,,,,,,,0,,,,,,1,1,1,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,20000,3,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
67442721cd9c4aa4a25e8314b78169b0,21-11-72-96,4,Personne non apparentée au CM/Conjoint,Féminin,41,Célibataire,1,0,Inconnu,21-11-72-96,Saint-Louis,41,4110200,Urbain,041102000044,44,1,11,,,,,,,0,,,,,,1,1,1,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,20000,3,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
67442721cd9c4aa4a25e8314b78169b0,21-11-72-96,5,Autres Parents du CM/Conjoint,Masculin,24,Inconnu,1,0,Inconnu,21-11-72-96,Saint-Louis,41,4110200,Urbain,041102000044,44,1,11,,,,,,,0,,,,,,1,1,1,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,20000,3,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
67442721cd9c4aa4a25e8314b78169b0,21-11-72-96,6,Autres Parents du CM/Conjoint,Féminin,22,Inconnu,1,0,Inconnu,21-11-72-96,Saint-Louis,41,4110200,Urbain,041102000044,44,1,11,,,,,,,0,,,,,,1,1,1,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,20000,3,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
67442721cd9c4aa4a25e8314b78169b0,21-11-72-96,7,Autres Parents du CM/Conjoint,Masculin,20,Inconnu,1,0,Inconnu,21-11-72-96,Saint-Louis,41,4110200,Urbain,041102000044,44,1,11,,,,,,,0,,,,,,1,1,1,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,20000,3,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
67442721cd9c4aa4a25e8314b78169b0,21-11-72-96,8,"Frère, sœur",Féminin,64,Célibataire,1,0,Inconnu,21-11-72-96,Saint-Louis,41,4110200,Urbain,041102000044,44,1,11,,,,,,,0,,,,,,1,1,1,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,20000,3,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
67442721cd9c4aa4a25e8314b78169b0,21-11-72-96,9,Autres Parents du CM/Conjoint,Masculin,24,Inconnu,1,0,Inconnu,21-11-72-96,Saint-Louis,41,4110200,Urbain,041102000044,44,1,11,,,,,,,0,,,,,,1,1,1,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,20000,3,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
67442721cd9c4aa4a25e8314b78169b0,21-11-72-96,10,Autres Parents du CM/Conjoint,Masculin,21,Inconnu,1,0,Inconnu,21-11-72-96,Saint-Louis,41,4110200,Urbain,041102000044,44,1,11,,,,,,,0,,,,,,1,1,1,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,20000,3,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
67442721cd9c4aa4a25e8314b78169b0,21-11-72-96,11,Autres Parents du CM/Conjoint,Masculin,11,Inconnu,1,0,Inconnu,21-11-72-96,Saint-Louis,41,4110200,Urbain,041102000044,44,1,11,,,,,,,0,,,,,,1,1,1,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,20000,3,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
8bcfc4e1305343f2990f217ee80a6704,82-80-82-57,1,Chef de ménage,Féminin,65,Inconnu,1,1,Alphabétisation / Non formel,82-80-82-57,Thiès,72,7230121,Urbain,072301210003,,##N/A##,2,0,,,,,,0,,,1,0,,1,20,1,0,,,,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1e+05,3,0,0,0,0,0,,0,0,1,0,0,0,1,0,40,1,,0,0,4,0,0,0
8bcfc4e1305343f2990f217ee80a6704,82-80-82-57,2,"Fils, Fille",Masculin,33,Inconnu,1,0,Inconnu,82-80-82-57,Thiès,72,7230121,Urbain,072301210003,,##N/A##,2,,,,,,,0,,,,,,1,20,1,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,1e+05,3,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
